Dato,Tid,Globalstraling,Solskinstid,Lufttemperatur,"Relativ luftfuktighet",Vindretning,Vindstyrke,Lufttrykk,Vindkast
2020-10-15,01:51,-0.9,0,4.1,93,78,0.2,1021.6,0.9
2020-10-15,02:01,-1,0,4.5,95,135,0.7,1021.6,1.2
2020-10-15,02:11,-0.7,0,3.7,95,148,1,1021.6,1.5
2020-10-15,02:21,-0.9,0,4.2,95,150,0.7,1021.6,1.5
2020-10-15,02:31,-0.9,0,4.3,93,150,0.8,1021.6,1.5
2020-10-15,02:41,-1.3,0,3.8,92,125,0.5,1021.6,1.5
2020-10-15,02:51,-1.1,0,4,93,128,0.2,1021.8,0.6
2020-10-15,03:01,-1,0,3.3,92,139,0,1021.8,0
2020-10-15,03:11,-1,0,3.6,97,124,0.5,1021.8,1.2
2020-10-15,03:21,-0.8,0,3.8,98,132,0.8,1021.6,1.2
2020-10-15,03:31,-0.5,0,4,96,130,0.9,1021.8,1.2
2020-10-15,03:41,-0.6,0,4.4,95,152,0.9,1021.6,1.5
2020-10-15,03:51,-0.4,0,4.3,93,150,0.7,1021.8,1.2
2020-10-15,04:01,-0.5,0,4.3,94,164,0.5,1021.8,0.9
2020-10-15,04:11,-0.7,0,3.9,94,137,0.5,1021.9,0.9
2020-10-15,04:21,-1.2,0,3.7,94,155,0.4,1021.9,0.9
2020-10-15,04:31,-1.3,0,3.7,96,147,0.3,1021.9,0.6
2020-10-15,04:41,-1,0,3.3,96,153,1.2,1022.1,1.8
2020-10-15,04:51,-0.8,0,3.3,98,136,0.9,1022.3,1.5
2020-10-15,05:01,-0.9,0,2.7,99,143,1.4,1022.3,1.8
2020-10-15,05:11,-1.1,0,3.3,99,146,1.5,1022.3,2.4
2020-10-15,05:21,-0.7,0,3.8,97,153,1.4,1022.3,2.4
2020-10-15,05:31,-0.8,0,3.8,92,163,1.3,1022.3,1.8
2020-10-15,05:41,-1,0,3.6,93,163,0.7,1022.4,1.2
2020-10-15,05:51,-1,0,3.8,93,170,0.5,1022.4,1.2
2020-10-15,06:01,-0.5,0,3.4,94,142,0.9,1022.3,1.5
2020-10-15,06:11,0.5,0,3.4,96,138,0.7,1022.4,0.9
2020-10-15,06:21,2.1,0,3.6,97,130,0.6,1022.3,0.9
2020-10-15,06:31,4.9,0,4.2,94,147,0.8,1022.3,1.5
2020-10-15,06:41,8.7,0,3.8,92,142,0.8,1022.3,1.8
2020-10-15,06:51,13.3,0,4.2,91,142,1.3,1022.4,1.8
2020-10-15,07:01,17.7,0,3.8,89,128,0.3,1022.4,1.2
2020-10-15,07:11,23.4,0,4.1,89,148,1,1022.4,1.5
2020-10-15,07:21,28.7,0,4.2,89,156,1,1022.6,1.5
2020-10-15,07:31,65.6,0,5.2,85,159,0.7,1022.6,1.5
2020-10-15,07:41,87.6,0,5.2,85,162,0.5,1022.6,0.9
2020-10-15,07:51,100.4,0,5.2,85,173,0.5,1022.6,0.9
2020-10-15,08:01,115.3,5.3,5.5,85,154,0.6,1022.6,0.9
2020-10-15,08:11,129.9,10,6,84,138,0.2,1022.6,0.6
2020-10-15,08:21,143.6,10,5.7,82,54,0.6,1022.6,1.2
2020-10-15,08:31,158.5,10,6.7,81,19,0.2,1022.6,1.2
2020-10-15,08:41,172.5,10,6.8,76,17,0.3,1022.6,0.9
2020-10-15,08:51,185.5,10,7.4,78,25,0.2,1022.6,0.6
2020-10-15,09:01,197.5,10,7.5,76,78,0.4,1022.8,0.9
2020-10-15,09:11,207.8,10,7.2,79,355,0.5,1022.9,1.5
2020-10-15,09:21,221.5,10,7.1,82,334,0.9,1023.1,1.8
2020-10-15,09:31,233,10,7.3,83,346,0.8,1023.1,1.5
2020-10-15,09:41,242.3,10,7.5,82,345,0.8,1023.1,1.5
2020-10-15,09:51,250.9,10,7.9,79,9999.99,0.5,1023.1,1.2
2020-10-15,10:01,256.4,10,8.1,76,5,0.5,1023.1,1.2
2020-10-15,10:11,271.9,10,8,75,340,0.8,1023.1,1.5
2020-10-15,10:21,283.4,10,8.1,75,340,0.9,1023.1,1.5
2020-10-15,10:31,290.1,10,8.2,71,346,1,1022.9,1.5
2020-10-15,10:41,295.2,10,8.4,74,340,1,1022.9,1.5
2020-10-15,10:51,298.7,10,8.6,69,360,0.5,1023.1,1.2
2020-10-15,11:01,301.3,10,9.4,73,310,0.3,1023.1,0.9
2020-10-15,11:11,304,10,9.8,70,236,0.5,1022.6,1.5
2020-10-15,11:21,305.7,10,10.1,69,148,0.6,1022.8,1.2
2020-10-15,11:31,303.6,10,10,66,240,0.5,1022.8,1.5
2020-10-15,11:41,304.2,10,9.7,69,251,1.1,1022.6,2.1
2020-10-15,11:51,302.4,10,9.7,63,297,1.1,1022.8,2.4
2020-10-15,12:01,298.8,10,9.9,62,310,1.2,1022.6,1.8
2020-10-15,12:11,294.9,10,9.9,63,324,1.1,1022.6,2.1
2020-10-15,12:21,289.2,10,9.8,60,303,1.3,1022.8,2.4
2020-10-15,12:31,286.5,10,10.2,61,285,1.3,1022.8,2.7
2020-10-15,12:41,280.6,10,10.3,61,305,1.3,1022.8,2.4
2020-10-15,12:51,272.8,10,10.5,58,313,1.2,1022.6,1.8
2020-10-15,13:01,263,10,10.6,57,309,1.4,1022.6,2.4
2020-10-15,13:11,252.2,10,10.4,54,312,1.3,1022.4,2.7
2020-10-15,13:21,242.7,10,10.4,56,327,1.6,1022.6,2.4
2020-10-15,13:31,232.5,10,10.5,54,318,1.6,1022.4,2.4
2020-10-15,13:41,221.4,10,10.6,54,307,0.8,1022.4,1.8
2020-10-15,13:51,208.8,10,10.6,53,305,0.7,1022.3,1.5
2020-10-15,14:01,194.5,10,11.1,54,314,0.7,1022.6,1.5
2020-10-15,14:11,180.5,10,11,55,263,0.9,1022.4,1.8
2020-10-15,14:21,165.8,10,11,52,300,0.7,1022.3,1.8
2020-10-15,14:31,151.8,10,10.6,54,328,1.7,1022.3,3
2020-10-15,14:41,138.6,10,10.5,57,327,1.9,1022.3,2.7
2020-10-15,14:51,124.2,10,10.4,61,323,1.9,1022.1,3
2020-10-15,15:01,109.2,10,10.4,59,330,1.5,1022.6,2.4
2020-10-15,15:11,94.5,10,10.4,62,315,1.2,1022.3,2.7
2020-10-15,15:21,79.8,10,10.4,62,328,1.8,1022.3,2.4
2020-10-15,15:31,33.3,1.3,10.4,63,330,1.9,1022.3,2.4
2020-10-15,15:41,25.5,0,10.2,64,325,2,1022.3,2.7
2020-10-15,15:51,20.6,0,10.1,65,318,1.6,1022.4,2.4
2020-10-15,16:01,15.9,0,10.1,64,330,1.8,1022.4,2.4
2020-10-15,16:11,10.9,0,10,65,331,1.7,1022.3,2.7
2020-10-15,16:21,5.9,0,9.9,65,329,1.4,1022.4,1.8
2020-10-15,16:31,2.3,0,9.7,65,334,1.3,1022.4,1.8
2020-10-15,16:41,-0.7,0,9.5,64,305,1,1022.6,1.8
2020-10-15,16:51,-1.8,0,9.4,65,296,0.9,1022.6,1.8
2020-10-15,17:01,-2.4,0,9,66,318,0.7,1022.6,1.5
2020-10-15,17:11,-3,0,8.2,70,30,0.2,1022.4,0.9
2020-10-15,17:21,-3.5,0,8.2,72,63,0.2,1022.4,0.9
2020-10-15,17:31,-2.1,0,8.8,70,307,1,1022.3,1.5
2020-10-15,17:41,-1.6,0,8.4,71,295,0.7,1022.4,1.2
2020-10-15,17:51,-2,0,7.5,73,235,0.8,1022.3,1.5
2020-10-15,18:01,-2.6,0,7.3,74,131,0.8,1022.3,1.2
2020-10-15,18:11,-2.4,0,7.4,75,150,0.8,1022.3,1.2
2020-10-15,18:21,-1.4,0,7.4,74,196,0.5,1022.3,0.9
2020-10-15,18:31,-2.3,0,6.9,76,154,0.2,1022.3,0.6
2020-10-15,18:41,-2.4,0,6.6,82,132,0.7,1022.3,1.2
2020-10-15,18:51,-1.9,0,7.2,79,134,0.8,1022.3,1.2
2020-10-15,19:01,-1.5,0,7.1,79,105,0.5,1022.3,0.9
2020-10-15,19:11,-1.6,0,6.6,79,144,0.2,1022.1,0.6
2020-10-15,19:21,-1.3,0,6.5,80,165,0.1,1022.1,0.6
2020-10-15,19:31,-1.4,0,6.3,82,140,0,1021.9,0
2020-10-15,19:41,-1.4,0,5.9,86,110,0.1,1021.9,0.6
2020-10-15,19:51,-1.7,0,6.3,88,135,0.6,1021.9,1.2
2020-10-15,20:01,-1.1,0,6.3,85,136,0.5,1021.9,0.9
2020-10-15,20:11,-1.2,0,6.3,86,130,0.5,1021.8,0.9
2020-10-15,20:21,-1.5,0,6,87,135,0.6,1021.8,0.9
2020-10-15,20:31,-1.3,0,5.6,87,160,0.4,1021.8,0.9
2020-10-15,20:41,-1.1,0,5.6,87,197,0.5,1021.8,0.9
2020-10-15,20:51,-1.5,0,5.6,88,153,0.6,1021.8,0.9
2020-10-15,21:01,-1.1,0,5.6,88,114,0.5,1021.6,0.9
2020-10-15,21:11,-1.3,0,5.4,88,150,0.2,1021.6,0.6
2020-10-15,21:21,-1,0,5.6,91,195,0.4,1021.6,0.9
2020-10-15,21:31,-1.2,0,5.2,90,186,0,1021.6,0.3
2020-10-15,21:41,-1.1,0,4.8,91,167,0.1,1021.6,0.6
2020-10-15,21:51,-0.4,0,6.1,9999.99,228,0.7,1021.6,1.5
2020-10-15,22:01,-0.4,0,5.6,99,302,0.4,1021.6,0.9
2020-10-15,22:11,-0.7,0,5.3,98,337,0.1,1021.4,0.6
2020-10-15,22:21,-0.7,0,5.6,9999.99,352,0.4,1021.4,1.2
2020-10-15,22:31,-0.4,0,5.3,9999.99,289,0.4,1021.2,0.9
2020-10-15,22:41,-1.1,0,4.8,9999.99,296,0.2,1021.1,0.6
2020-10-15,22:51,-1.4,0,4.5,9999.99,198,0.2,1021.1,0.9
2020-10-15,23:01,-1.1,0,4.7,9999.99,151,0.1,1020.9,0.3
2020-10-15,23:11,-0.5,0,4.7,9999.99,109,0.2,1020.9,0.6
2020-10-15,23:21,-0.9,0,4.3,9999.99,95,0.1,1020.9,0.6
2020-10-15,23:31,-1.2,0,4.3,9999.99,118,0.2,1020.7,0.6
2020-10-15,23:41,-0.9,0,4.1,9999.99,91,0.1,1020.7,0.6
2020-10-15,23:51,-0.6,0,4.7,9999.99,87,0.3,1020.7,0.9
2020-10-16,00:01,-0.3,0,4.7,9999.99,78,0.5,1020.7,1.2
2020-10-16,00:11,-0.7,0,3.9,9999.99,78,0.2,1020.6,0.6
2020-10-16,00:21,-0.9,0,4.5,9999.99,75,0.2,1020.6,0.6
2020-10-16,00:31,-0,0,4.8,9999.99,60,0.8,1020.6,1.5
2020-10-16,00:41,0.1,0,4.9,9999.99,345,1.2,1020.6,2.1
2020-10-16,00:51,-0.7,0,4.7,9999.99,317,0.7,1020.6,1.8
2020-10-16,01:01,-1,0,4.2,9999.99,293,0.5,1020.6,1.8
2020-10-16,01:11,-1.5,0,4.5,9999.99,311,0.5,1020.6,1.5
2020-10-16,01:21,-0.9,0,4.5,9999.99,263,0.7,1020.4,1.2
2020-10-16,01:31,-1.4,0,3.9,9999.99,207,0.2,1020.4,0.9
2020-10-16,01:41,-1.1,0,4.2,9999.99,139,0.2,1020.1,1.2
2020-10-16,01:51,-0.9,0,3.6,9999.99,237,0.1,1020.1,0.9
2020-10-16,02:01,-1.2,0,3.7,9999.99,218,0.1,1019.9,0.6
2020-10-16,02:11,-0.7,0,3.7,9999.99,121,0.2,1019.9,0.9
2020-10-16,02:21,-1.2,0,3.4,9999.99,109,0,1019.7,0.3
2020-10-16,02:31,-1.1,0,3.8,9999.99,105,0.1,1019.7,0.6
2020-10-16,02:41,-0.1,0,3.8,9999.99,94,0.5,1019.6,0.9
2020-10-16,02:51,-0.3,0,3.6,9999.99,87,0.2,1019.6,0.6
2020-10-16,03:01,-0.7,0,3.5,9999.99,85,0.1,1019.6,0.6
2020-10-16,03:11,-0.8,0,3.3,9999.99,87,0.1,1019.6,0.6
2020-10-16,03:21,-0.7,0,3.6,9999.99,137,0.2,1019.4,0.9
2020-10-16,03:31,-0.5,0,3.8,9999.99,131,0.6,1019.4,1.2
2020-10-16,03:41,-0.6,0,3.8,9999.99,116,0.5,1019.4,0.9
2020-10-16,03:51,-0.7,0,3.8,9999.99,148,0.3,1019.2,0.6
2020-10-16,04:01,-0.7,0,3.7,9999.99,151,0.5,1019.2,1.2
2020-10-16,04:11,-0.7,0,3.7,9999.99,143,0.3,1019.2,0.9
2020-10-16,04:21,-1.2,0,3.3,9999.99,122,0.2,1019.2,0.6
2020-10-16,04:31,-0.8,0,3,9999.99,110,0,1019.1,0
2020-10-16,04:41,-0.9,0,3.1,9999.99,101,0,1019.1,0.3
2020-10-16,04:51,-0.5,0,3.4,9999.99,115,0.2,1019.1,0.6
2020-10-16,05:01,-0.6,0,3.6,9999.99,133,0.4,1019.1,0.9
2020-10-16,05:11,-0.4,0,3.6,9999.99,201,0.2,1019.1,0.9
2020-10-16,05:21,-0.5,0,3.9,9999.99,264,0.4,1019.1,1.5
2020-10-16,05:31,-0.3,0,3.8,9999.99,288,0.5,1018.9,1.5
2020-10-16,05:41,-0.7,0,4,9999.99,113,0.8,1018.7,1.8
2020-10-16,05:51,-0.5,0,3.9,9999.99,109,0.8,1018.7,1.5
2020-10-16,06:01,-0.4,0,3.9,9999.99,117,0.5,1018.7,1.5
2020-10-16,06:11,0.5,0,3.9,9999.99,193,0.5,1018.7,1.2
2020-10-16,06:21,2.1,0,4,9999.99,115,0.5,1018.7,1.2
2020-10-16,06:31,4.7,0,3.9,9999.99,116,0.8,1018.7,1.8
2020-10-16,06:41,8.4,0,3.7,9999.99,126,1.3,1018.7,1.8
2020-10-16,06:51,11.6,0,3.8,9999.99,140,1,1018.7,1.5
2020-10-16,07:01,15.1,0,4,9999.99,121,1,1018.7,1.8
2020-10-16,07:11,18.3,0,3.7,9999.99,138,1.2,1018.9,1.8
2020-10-16,07:21,21.4,0,3.9,9999.99,140,1.3,1018.7,1.8
2020-10-16,07:31,48,0,4.4,9999.99,132,0.7,1018.9,1.5
2020-10-16,07:41,81.4,0,5.1,9999.99,149,0.6,1018.9,1.5
2020-10-16,07:51,104.9,0,5.7,9999.99,132,0.2,1019.1,0.6
2020-10-16,08:01,125,0,5.3,9999.99,128,0.8,1019.1,1.2
2020-10-16,08:11,142,0,5.7,9999.99,154,0.5,1019.1,0.9
2020-10-16,08:21,157.4,0,6,99,166,0.6,1019.1,1.5
2020-10-16,08:31,172.5,0,5.8,98,149,0.8,1019.1,1.5
2020-10-16,08:41,187.6,0,6.2,97,135,0.8,1018.9,1.5
2020-10-16,08:51,202.2,0,6.8,95,134,0.7,1018.9,1.5
2020-10-16,09:01,215.6,0,7.6,94,145,0.5,1018.9,1.2
2020-10-16,09:11,226.9,0,8.3,86,121,0.5,1018.9,1.2
2020-10-16,09:21,238.9,0,8.4,85,141,0.6,1018.9,1.5
2020-10-16,09:31,250.1,0,8.4,83,130,0.5,1018.9,1.5
2020-10-16,09:41,261.3,0,8.9,80,122,0.5,1018.7,1.2
2020-10-16,09:51,271.1,0,8.8,79,102,0.6,1018.7,1.5
2020-10-16,10:01,280.2,0,8.4,79,131,0.9,1018.9,1.8
2020-10-16,10:11,288.5,0,8.8,80,142,1,1018.9,1.8
2020-10-16,10:21,295.4,0,8.6,78,143,1.1,1018.9,2.1
2020-10-16,10:31,301.7,0,8.7,76,142,1.1,1018.9,1.8
2020-10-16,10:41,307,0,9.1,75,140,1,1018.9,1.8
2020-10-16,10:51,312,0,9.9,73,184,0.9,1019.1,2.1
2020-10-16,11:01,313.5,0,9.6,71,54,0.6,1019.1,1.2
2020-10-16,11:11,315,0,9.4,70,284,1,1018.9,2.1
2020-10-16,11:21,316,0,10.4,70,294,0.5,1019.1,1.5
2020-10-16,11:31,318.6,0,10.4,64,190,1,1019.1,2.1
2020-10-16,11:41,316.2,0,9.9,68,151,1.7,1018.9,3.3
2020-10-16,11:51,312.8,0,10.2,69,144,2.1,1019.1,3.3
2020-10-16,12:01,311.9,0,10.6,69,130,1.7,1019.1,3.3
2020-10-16,12:11,307.9,0,10.9,66,118,1.5,1019.1,3
2020-10-16,12:21,303.3,0,11.1,64,116,1.9,1018.9,3
2020-10-16,12:31,298,0,11.1,65,118,2.9,1018.9,4.2
2020-10-16,12:41,292.8,0,11.5,65,140,2.4,1018.9,3.6
2020-10-16,12:51,284.7,0,11.7,65,143,2.1,1019.2,3.3
2020-10-16,13:01,276.3,0,11.9,65,138,1.6,1018.7,2.7
2020-10-16,13:11,266.6,0,12.2,63,126,1.9,1018.9,3
2020-10-16,13:21,256,0,12.3,62,124,1.5,1019.1,2.4
2020-10-16,13:31,245.3,0,12.4,62,130,1.5,1019.1,2.7
2020-10-16,13:41,232.8,9.7,12.3,60,130,1.6,1019.2,3.3
2020-10-16,13:51,219.4,10,12,61,158,1.6,1019.4,2.7
2020-10-16,14:01,206.4,10,12.3,61,152,1.7,1019.4,3
2020-10-16,14:11,192.1,10,12.1,61,151,2,1018.9,3.3
2020-10-16,14:21,177.8,10,12,62,149,2.9,1019.2,4.2
2020-10-16,14:31,163,10,11.8,63,147,3.7,1019.2,5.4
2020-10-16,14:41,146.3,10,11.9,63,145,3.4,1019.4,4.8
2020-10-16,14:51,129.2,10,11.6,63,149,3.1,1019.2,5.1
2020-10-16,15:01,113,10,11.6,64,141,1.9,1019.2,3
2020-10-16,15:11,96.4,10,11.5,66,140,2.1,1019.4,3.3
2020-10-16,15:21,67.8,9,11.5,68,142,2.5,1019.2,3.9
2020-10-16,15:31,21.3,0,11.3,71,138,2.4,1019.2,3.3
2020-10-16,15:41,18.9,0,11.2,72,128,2.4,1019.2,3.6
2020-10-16,15:51,15.9,0,11.1,73,133,2.2,1019.2,3.3
2020-10-16,16:01,12.5,0,10.9,75,132,2.2,1019.2,3.3
2020-10-16,16:11,9,0,10.7,77,137,2.2,1019.2,3.6
2020-10-16,16:21,5.3,0,10.5,78,132,2.3,1019.4,3.6
2020-10-16,16:31,2.3,0,10.5,78,139,2.2,1019.4,3.3
2020-10-16,16:41,-0.2,0,10.3,79,155,1.9,1019.4,3
2020-10-16,16:51,-1.5,0,10.3,78,153,2,1019.4,3
2020-10-16,17:01,-2.3,0,10.2,77,142,1.6,1019.6,2.4
2020-10-16,17:11,-2.4,0,10.2,77,141,1.4,1019.6,2.1
2020-10-16,17:21,-2.1,0,10.2,75,137,1.7,1019.6,3
2020-10-16,17:31,-1.8,0,9.9,76,165,1.8,1019.7,3
2020-10-16,17:41,-1.8,0,9.5,78,150,1.7,1019.7,2.4
2020-10-16,17:51,-2.5,0,9.4,78,132,1.3,1019.7,2.4
2020-10-16,18:01,-2.2,0,9.2,78,143,0.7,1019.7,1.8
2020-10-16,18:11,-2.2,0,9.4,78,155,1,1019.7,2.1
2020-10-16,18:21,-2.1,0,9.3,78,120,0.8,1019.9,1.5
2020-10-16,18:31,-2.1,0,9.2,78,128,1.2,1019.9,1.8
2020-10-16,18:41,-1.7,0,9.3,76,124,1.3,1019.9,2.1
2020-10-16,18:51,-1.6,0,9.4,75,133,1.2,1019.9,2.1
2020-10-16,19:01,-1.2,0,9.4,75,140,1.3,1019.7,1.8
2020-10-16,19:11,-1.2,0,9.1,75,128,1.6,1019.7,2.1
2020-10-16,19:21,-1.3,0,8.9,76,129,1.6,1019.7,2.1
2020-10-16,19:31,-1.5,0,9,76,126,1.3,1019.7,1.8
2020-10-16,19:41,-1.1,0,9.2,75,116,1.2,1019.9,1.8
2020-10-16,19:51,-0.9,0,9.1,75,101,1.2,1019.9,1.8
2020-10-16,20:01,-0.9,0,8.9,75,116,1.3,1019.7,2.1
2020-10-16,20:11,-1.1,0,9,75,102,1.3,1019.7,1.8
2020-10-16,20:21,-1.3,0,8.7,76,116,1.1,1019.6,1.5
2020-10-16,20:31,-1.4,0,8.7,76,106,1,1019.7,1.5
2020-10-16,20:41,-1.2,0,8.9,77,97,0.8,1019.7,1.5
2020-10-16,20:51,-0.9,0,9,76,94,1,1019.7,1.5
2020-10-16,21:01,-1.1,0,9,75,103,1.3,1019.7,1.8
2020-10-16,21:11,-1.3,0,8.6,77,119,1.4,1019.6,1.8
2020-10-16,21:21,-1.3,0,8.4,78,134,1.5,1019.6,2.1
2020-10-16,21:31,-1.3,0,8.2,79,138,1.9,1019.6,2.7
2020-10-16,21:41,-1.4,0,7.9,82,146,1.1,1019.6,2.1
2020-10-16,21:51,-1.2,0,8.1,82,142,1.3,1019.6,2.7
2020-10-16,22:01,-1.1,0,8.1,82,142,1.3,1019.4,2.4
2020-10-16,22:11,-1.2,0,8.1,82,138,1.2,1019.4,2.4
2020-10-16,22:21,-1.2,0,8.4,83,165,1,1019.4,2.1
2020-10-16,22:31,-1,0,9.1,82,186,0.9,1019.4,1.8
2020-10-16,22:41,-1.2,0,9,81,159,0.6,1019.4,1.2
2020-10-16,22:51,-1.6,0,9,82,161,0.8,1019.2,1.5
2020-10-16,23:01,-1.3,0,8.7,83,134,1.2,1019.2,1.8
2020-10-16,23:11,-1.1,0,8.9,83,126,0.9,1019.2,1.8
2020-10-16,23:21,-1,0,9,85,131,0.8,1019.1,1.5
2020-10-16,23:31,-0.6,0,9,86,123,0.8,1019.1,1.5
2020-10-16,23:41,-0.8,0,9.1,87,130,1,1018.9,1.5
2020-10-16,23:51,-0.6,0,8.8,88,131,1,1018.9,1.5
2020-10-17,00:01,-0.2,0,8,88,126,0.4,1018.9,0.9
2020-10-17,00:11,-1,0,7.5,90,119,0.1,1018.7,0.6
2020-10-17,00:21,-1,0,7.4,95,128,0.2,1018.7,0.6
2020-10-17,00:31,-1,0,7.2,99,182,0.5,1018.7,0.9
2020-10-17,00:41,-0.4,0,7,9999.99,292,1.1,1018.7,1.8
2020-10-17,00:51,0.1,0,7,9999.99,327,0.8,1018.7,1.5
2020-10-17,01:01,0.4,0,7,9999.99,291,0.6,1018.6,1.5
2020-10-17,01:11,0.4,0,7.1,9999.99,318,0.6,1018.6,1.2
2020-10-17,01:21,0.4,0,7.1,9999.99,326,0.7,1018.6,1.5
2020-10-17,01:31,0.3,0,7.1,9999.99,320,0.5,1018.4,1.5
2020-10-17,01:41,0.1,0,7.1,9999.99,329,0.2,1018.2,0.9
2020-10-17,01:51,0,0,7,9999.99,31,0.4,1018.2,0.9
2020-10-17,02:01,0.2,0,7.1,9999.99,138,0.4,1018,0.9
2020-10-17,02:11,0.6,0,7.2,9999.99,180,0.1,1017.9,0.6
2020-10-17,02:21,-0,0,7.2,9999.99,129,0.2,1017.9,0.9
2020-10-17,02:31,-0.2,0,7.2,9999.99,136,0.5,1017.5,0.9
2020-10-17,02:41,-0.1,0,7.3,9999.99,124,0.3,1017.4,0.9
2020-10-17,02:51,-0,0,7.4,9999.99,134,0.8,1017.2,1.5
2020-10-17,03:01,-0.2,0,7.6,9999.99,138,1.5,1017,2.7
2020-10-17,03:11,0.1,0,8.2,9999.99,134,2.1,1017,3
2020-10-17,03:21,0.4,0,8.2,9999.99,134,1.5,1016.9,2.1
2020-10-17,03:31,0.4,0,9.4,9999.99,133,1.9,1016.9,2.7
2020-10-17,03:41,1,0,9.2,95,125,1.7,1016.9,2.7
2020-10-17,03:51,0.8,0,9.6,93,124,2.2,1016.7,2.7
2020-10-17,04:01,0.6,0,9.3,93,137,1.7,1016.5,2.7
2020-10-17,04:11,0,0,8.9,95,109,0.4,1016.5,1.5
2020-10-17,04:21,-0.3,0,8.5,98,55,0.5,1016.4,1.5
2020-10-17,04:31,-0.5,0,8.4,100,111,0.7,1016.4,2.7
2020-10-17,04:41,-0.5,0,8.3,9999.99,299,1.6,1016.4,2.4
2020-10-17,04:51,-0.6,0,8.2,9999.99,314,1.3,1016.4,2.1
2020-10-17,05:01,-0.6,0,8.1,9999.99,300,1.3,1016.2,1.8
2020-10-17,05:11,-0.5,0,8.1,9999.99,70,0.7,1016,1.5
2020-10-17,05:21,-0.5,0,8,9999.99,141,1.3,1015.9,1.8
2020-10-17,05:31,-0.4,0,8.1,9999.99,160,1,1015.9,2.1
2020-10-17,05:41,-0.4,0,7.8,9999.99,322,2.1,1015.9,3.6
2020-10-17,05:51,-0.5,0,7.7,9999.99,306,2.2,1015.9,3.9
2020-10-17,06:01,-0.4,0,7.7,9999.99,311,2.2,1015.9,3.6
2020-10-17,06:11,-0.3,0,7.7,9999.99,300,1.6,1015.9,2.7
2020-10-17,06:21,-0.2,0,7.5,9999.99,286,1.9,1015.7,2.7
2020-10-17,06:31,0.2,0,7.7,9999.99,280,2.3,1015.7,3.6
2020-10-17,06:41,0.7,0,7.9,9999.99,299,2.2,1015.9,3.6
2020-10-17,06:51,1.3,0,8,9999.99,305,1.8,1015.7,3.6
2020-10-17,07:01,2.1,0,7.9,9999.99,308,2.5,1015.7,4.5
2020-10-17,07:11,3.8,0,7.7,9999.99,304,1.9,1015.7,3.3
2020-10-17,07:21,6.2,0,7.5,9999.99,294,1.8,1015.7,2.7
2020-10-17,07:31,11.6,0,7.5,9999.99,299,1.9,1015.7,3
2020-10-17,07:41,14.5,0,7.4,9999.99,325,2.2,1015.7,3.9
2020-10-17,07:51,25.4,0,7.2,9999.99,338,3.9,1015.5,8.1
2020-10-17,08:01,30.4,0,7.2,9999.99,334,4.2,1015.5,7.2
2020-10-17,08:11,23.7,0,7.4,9999.99,338,3.6,1015.5,6.3
2020-10-17,08:21,22.4,0,7.3,9999.99,336,2.8,1015.5,5.1
2020-10-17,08:31,29,0,7.3,9999.99,338,3.1,1015.5,5.1
2020-10-17,08:41,31.1,0,7.3,9999.99,334,2.9,1015.4,4.5
2020-10-17,08:51,32.8,0,7.5,9999.99,335,2.5,1015.4,4.2
2020-10-17,09:01,35.4,0,7.5,9999.99,332,2.6,1015.2,4.2
2020-10-17,09:11,48.8,0,7.6,9999.99,333,3,1015,4.5
2020-10-17,09:21,63.7,0,7.6,9999.99,338,4.2,1015,6.9
2020-10-17,09:31,81.3,0,7.7,9999.99,337,3.2,1014.8,5.1
2020-10-17,09:41,99.8,0,7.9,98,341,3.6,1014.7,6
2020-10-17,09:51,110.1,0,7.9,96,342,4.1,1014.7,6.9
2020-10-17,10:01,138.8,0,8,98,334,2.5,1014.5,4.5
2020-10-17,10:11,139.2,0,7.9,98,330,1.8,1014.5,2.7
2020-10-17,10:21,308.3,0,8.1,96,313,2.3,1014.3,3.6
2020-10-17,10:31,338.5,0,8.4,94,315,2.5,1014.3,4.8
2020-10-17,10:41,185.2,0,8.4,93,310,3.1,1014.2,4.8
2020-10-17,10:51,165.5,0,8.3,90,312,2.9,1014,4.8
2020-10-17,11:01,178.9,0,8.4,90,320,2.8,1014,5.1
2020-10-17,11:11,85,0,7.9,95,343,3.7,1014,5.7
2020-10-17,11:21,77.6,0,7.4,9999.99,325,3.8,1014,6.3
2020-10-17,11:31,72.3,0,7.1,9999.99,314,3.4,1014,5.4
2020-10-17,11:41,102.8,0,7.1,9999.99,321,3.4,1013.8,6.3
2020-10-17,11:51,151.3,0,7.2,9999.99,326,2.8,1013.8,6
2020-10-17,12:01,157,0,7.2,9999.99,339,2.7,1013.7,5.7
2020-10-17,12:11,193.5,0,7.6,9999.99,338,3.7,1013.5,6.6
2020-10-17,12:21,300.5,0,8.2,9999.99,338,3.4,1013.3,6
2020-10-17,12:31,337.5,0,8.5,100,326,2.8,1013.2,5.1
2020-10-17,12:41,86.7,0,8.3,100,312,2.8,1013.2,4.8
2020-10-17,12:51,102.9,0,8.3,99,312,3.3,1013,5.4
2020-10-17,13:01,136.3,0,8.4,94,336,3.4,1013,5.7
2020-10-17,13:11,125.3,0,8.6,88,339,3.7,1012.8,6
2020-10-17,13:21,89.3,0,8.1,94,331,4.7,1012.8,8.7
2020-10-17,13:31,160.5,0,7.9,100,328,4.5,1012.8,8.4
